,predict_data
3949,902.3166794894432
3950,902.3019262740125
3951,902.2871189954286
3952,902.2722747608445
3953,902.2574407883455
3954,902.2425880758107
3955,902.2277125642204
3956,902.2128092599063
3957,902.1979308646712
3958,902.1830673012441
3959,902.1682160981222
3960,902.1532405603208
3961,902.1381633015224
3962,902.1230037570613
3963,902.1078519427882
3964,902.0926727141496
3965,902.0774600898277
3966,902.0622218536649
3967,902.0470071073096
3968,902.0318197638173
3969,902.0166995650983
3970,902.00159585207
3971,901.9864838995445
3972,901.9714053087216
3973,901.9563440403821
3974,901.9413050718201
3975,901.9262577494112
3976,901.9111822921951
3977,901.896106868684
3978,901.8810086175718
3979,901.8659018158961
3980,901.8507605328537
3981,901.8356457490892
3982,901.8205585417647
3983,901.805499965217
3984,901.7905068888454
3985,901.7755224193398
3986,901.7605507180068
3987,901.7456495969411
3988,901.7307932892212
3989,901.7159454275101
3990,901.7011116606344
3991,901.6862748607306
3992,901.6714077764768
3993,901.6565958220206
3994,901.6418457745025
3995,901.6271034847922
3996,901.612403880372
3997,901.597718523511
3998,901.5830118094624
3999,901.5683290672375
4000,901.5536540462938
4001,901.5389479253365
4002,901.5242536721813
4003,901.509535073448
4004,901.4948125992577
4005,901.4801141958536
4006,901.4654691495465
4007,901.4508228303524
4008,901.4361438440434
4009,901.42144007064
4010,901.4067919695364
4011,901.3922600531772
4012,901.3775785982895
4013,901.3627686840724
4014,901.3479205325635
4015,901.3332896897359
4016,901.3188678549683
4017,901.3045317743877
4018,901.290090238687
4019,901.2756337537606
4020,901.2613974357885
4021,901.2474290010341
4022,901.2335257496762
4023,901.2194645225729
4024,901.2053241966044
4025,901.191168784633
4026,901.1770068477362
4027,901.1628655326443
4028,901.1487047479792
4029,901.1345331555176
4030,901.120363136909
4031,901.1062110330402
4032,901.0920800477613
4033,901.0779724680966
4034,901.0639465690733
4035,901.0499569922713
4036,901.0360712606076
4037,901.0222472813434
4038,901.0084192867029
4039,900.9946146283859
4040,900.9808210782085
4041,900.9670158589036
4042,900.9531784746873
4043,900.9392969290639
4044,900.92529763145
4045,900.91127050816
4046,900.8971889808057
4047,900.883070363536
4048,900.8689648700689
4049,900.8548083926393
4050,900.8406402839018
4051,900.8264658486872
4052,900.8123214806288
4053,900.7981786919714
4054,900.784027584834
4055,900.7698529011142
4056,900.755650672955
4057,900.7414662970974
4058,900.7272812930088
4059,900.7130707254707
4060,900.698896179336
4061,900.6848688268287
4062,900.6711026460331
4063,900.6573714480982
4064,900.6436579122465
4065,900.630049273589
4066,900.6164768010559
4067,900.602948944971
4068,900.5893974986516
4069,900.5756274111144
4070,900.5617697992868
4071,900.5479972955873
4072,900.5342691344869
4073,900.5205108128603
4074,900.5067690826321
4075,900.4929691803807
4076,900.479090226636
4077,900.4650341164429
4078,900.4508878350568
4079,900.4365464229388
4080,900.422040502561
4081,900.4073968530581
4082,900.3926537052075
4083,900.3778281674826
4084,900.3629693563595
4085,900.3480931736179
4086,900.3331925941458
4087,900.3182655597607
4088,900.3033130678305
4089,900.2883563988248
4090,900.2733763658831
4091,900.258392706247
4092,900.2434090941761
4093,900.2284239049566
4094,900.2134575396831
4095,900.1985281930071
4096,900.1836398117724
4097,900.1687843492525
4098,900.1539465331605
4099,900.1391832457875
4100,900.1244584043603
4101,900.1097545498706
4102,900.095072137187
4103,900.0804071653829
4104,900.0657583605057
4105,900.0511204446314
4106,900.0364607077933
4107,900.0217591955909
4108,900.0070341117822
4109,899.9922726991994
4110,899.9774714021552
4111,899.9626769372055
4112,899.9478819666284
4113,899.933088265422
4114,899.918304848865
4115,899.903513157973
4116,899.8887682091058
4117,899.8740872483902
4118,899.8594250394071
4119,899.8447542699396
4120,899.8301175309716
4121,899.8155065228027
4122,899.8009178795888
4123,899.7863546304476
4124,899.771753887495
4125,899.7571303433673
4126,899.742497518688
4127,899.7278217742324
4128,899.7130551298583
4129,899.6982518837129
4130,899.6833947618152
4131,899.6684678191324
4132,899.6535216089701
4133,899.638565171929
4134,899.6236023413792
4135,899.6086785767995
4136,899.5938093491822
4137,899.5790068393412
4138,899.5642731253279
4139,899.5496252225341
4140,899.5350223267235
4141,899.5204629926827
4142,899.5059024920223
4143,899.4913429888137
4144,899.4768016378875
4145,899.4622774830576
4146,899.4477737617659
4147,899.4332945914274
4148,899.4188166152562
4149,899.404363343244
4150,899.3899596239842
4151,899.3756334181234
4152,899.3613087381301
4153,899.3469816917966
4154,899.3326369594818
4155,899.3182929844994
4156,899.3039500732922
4157,899.2895924017087
4158,899.2752432043981
4159,899.2608469358642
4160,899.2464273618618
4161,899.2320084768887
4162,899.21758454371
4163,899.2031010499321
4164,899.1885023275573
4165,899.173835084682
4166,899.1590689113971
4167,899.1442358139052
4168,899.1293800290393
4169,899.1144403947604
4170,899.0994072327675
4171,899.0843581853183
4172,899.0693006800313
4173,899.0542126904286
4174,899.0391484614489
4175,899.0241017164656
4176,899.0090409305252
4177,898.9939982492571
4178,898.978959791657
4179,898.9639350613185
4180,898.9489390388458
4181,898.9339517486462
4182,898.9188884277261
4183,898.9037939289232
4184,898.8886665995551
4185,898.8735111515571
4186,898.8583468662627
4187,898.8431455853489
4188,898.8279195660757
4189,898.8126624660823
4190,898.7973714999725
4191,898.782054471698
4192,898.7667431862029
4193,898.7514388353679
4194,898.7361260016463
4195,898.7208012489568
4196,898.7054687648056
4197,898.6901357348318
4198,898.6748209056816
4199,898.6595445793052
4200,898.6443154215831
4201,898.6291420950071
4202,898.6140196645674
4203,898.5989555992827
4204,898.5839515520502
4205,898.5689990254945
4206,898.5540747725707
4207,898.5391593095467
4208,898.5242445407494
4209,898.5093471169855
4210,898.4944638718538
4211,898.479558530498
4212,898.4646244836272
4213,898.4496748069607
4214,898.4347327626701
4215,898.4197812648821
4216,898.4047994225962
4217,898.3898055043466
4218,898.3748351294936
4219,898.3598841172538
4220,898.344954806487
4221,898.330045160414
4222,898.3151236341555
4223,898.3002172344346
4224,898.2853281287514
4225,898.2704301537984
4226,898.2555124629765
4227,898.2405905578084
4228,898.2256495399224
4229,898.2107069895659
4230,898.1957530880609
4231,898.1807963444547
4232,898.1658436432001
4233,898.1509384343419
4234,898.1360230024516
4235,898.1211293379755
4236,898.1062586052884
4237,898.0914084243129
4238,898.0765787876649
4239,898.0617671012521
4240,898.0469441561366
4241,898.0321178110553
4242,898.017292384484
4243,898.0024949935936
4244,897.987661769338
4245,897.9728788981358
4246,897.9581326271516
4247,897.9433716355092
4248,897.9285904321379
4249,897.9138260786427
4250,897.8990690688037
4251,897.8843526591186
4252,897.8696592378726
4253,897.8549734077287
4254,897.8403310118376
4255,897.8257125260575
4256,897.8111364159372
4257,897.7965474981696
4258,897.781948857891
4259,897.7673312803249
4260,897.7527026141471
4261,897.738045158711
4262,897.7233996107329
4263,897.7087071079557
4264,897.6940294274259
4265,897.6793309176902
4266,897.6646437795974
4267,897.649967745088
4268,897.6353094963682
4269,897.6206756832926
4270,897.6060699952274
4271,897.5914877430224
4272,897.5769263907913
4273,897.5624082251512
4274,897.5479597465654
4275,897.5334921386735
4276,897.5190281692403
4277,897.5045463373823
4278,897.4901267468703
4279,897.4757251722898
4280,897.4613054591305
4281,897.4468431616721
4282,897.4323110578339
4283,897.4177578871332
4284,897.4031883824761
4285,897.3885608751152
4286,897.3738947448776
4287,897.3591913546916
4288,897.3444711573144
4289,897.3297226543634
4290,897.314928523623
4291,897.300078719818
4292,897.285170160323
4293,897.2702206030717
4294,897.2552269097877
4295,897.2402431469806
4296,897.2252952165186
4297,897.2103165885372
4298,897.1953725253807
4299,897.1804745597798
4300,897.1656221302102
4301,897.1507779002453
4302,897.1359393572188
4303,897.1210710135783
4304,897.106191537456
4305,897.0913108360061
4306,897.0764246910705
4307,897.0615532900121
4308,897.046731014615
4309,897.0319566819811
4310,897.0172322946103
4311,897.0025970214764
4312,896.9880355141535
4313,896.9735510332464
4314,896.9590485694401
4315,896.9444606359842
4316,896.9297640394069
4317,896.9149779033148
4318,896.9000833650471
4319,896.8850857100368
4320,896.8700072667061
4321,896.8548588992194
4322,896.8396769728403
4323,896.8244913765507
4324,896.8093173124296
4325,896.7941853693258
4326,896.7790886699369
4327,896.7640289355198
4328,896.7489975969816
4329,896.7340001629533
4330,896.7190423668546
4331,896.7041037112492
4332,896.6891577951309
4333,896.6742165473865
4334,896.6592759257273
4335,896.644327191286
4336,896.6293779040953
4337,896.61442528022
4338,896.5994791590464
4339,896.5845571680959
4340,896.5696567398455
4341,896.5547675713027
4342,896.539905662529
4343,896.5250781055805
4344,896.5102547336026
4345,896.4954176560904
4346,896.4805200205498
4347,896.4655704665778
4348,896.450571121577
4349,896.4355439625493
4350,896.4204677759058
4351,896.4053572258504
4352,896.3902500991011
4353,896.3751631081107
4354,896.3600969802139
4355,896.3450623147885
4356,896.3300138385628
4357,896.3149596513492
4358,896.2999020952001
4359,896.284842880785
4360,896.2697747556998
4361,896.2546947724131
4362,896.2396020487931
4363,896.224503819536
4364,896.2094090847328
4365,896.1943242319154
4366,896.179256047746
4367,896.1642041135548
4368,896.1491828625221
4369,896.1341861777966
4370,896.1192202457278
4371,896.104307641528
4372,896.0894307035464
4373,896.0745899941215
4374,896.0597708159592
4375,896.0449827796895
4376,896.030205933582
4377,896.0154670353212
4378,896.0007307931384
4379,895.9860221173227
4380,895.971355353955
4381,895.9567373503703
4382,895.9421507077844
4383,895.927581281361
4384,895.9130162916996
4385,895.8984627577491
4386,895.883924068389
4387,895.8693811072202
4388,895.854840946548
4389,895.8403109008295
4390,895.8257900964858
4391,895.8113012885907
4392,895.7968239101286
4393,895.7823696621651
4394,895.7679272861895
4395,895.753465291222
4396,895.7389688926042
4397,895.724455303176
4398,895.7099355822988
4399,895.6954135999898
4400,895.6808748030269
4401,895.6663438680032
4402,895.6518229599842
4403,895.6373236308356
4404,895.6228741302208
4405,895.6084419861123
4406,895.5940514081628
4407,895.5796779582126
4408,895.5653048832835
4409,895.5509365663428
4410,895.5365618227306
4411,895.5221539079356
4412,895.5077052951449
4413,895.4932206819553
4414,895.4787055919285
4415,895.4641860548485
4416,895.4496498908936
4417,895.4350872877758
4418,895.4205155542749
4419,895.4059519170299
4420,895.3914138644816
4421,895.3768806868417
4422,895.3623357651504
4423,895.3478063455675
4424,895.3333080320199
4425,895.3188739681087
4426,895.3044833147156
4427,895.290145216635
4428,895.2758697210546
4429,895.2616716870177
4430,895.2475338369641
4431,895.233473872874
4432,895.2194657009694
4433,895.2055100376865
4434,895.1916343661812
4435,895.1778318028068
4436,895.1641002645895
4437,895.1504273260682
4438,895.1368055943823
4439,895.1232146652613
4440,895.1096416691947
4441,895.0960786065253
4442,895.0824677185833
4443,895.0688279003324
4444,895.0551312383469
4445,895.0414253419582
4446,895.027737608055
4447,895.014068822339
4448,895.0004180421075
4449,894.9867978136044
4450,894.9731945737996
4451,894.9596480128802
4452,894.9461305234756
4453,894.9325851664385
4454,894.9189649161988
4455,894.905260175389
4456,894.8914676516722
4457,894.8776092049967
4458,894.8636726483226
4459,894.8496740164982
4460,894.8356279054345
4461,894.8215541551305
4462,894.8074624719003
4463,894.7933785795749
4464,894.7793086610737
4465,894.7652644969559
4466,894.7512481213159
4467,894.7372456107437
4468,894.7232949670611
4469,894.7094176331026
4470,894.6955902543593
4471,894.6817836296738
4472,894.6679922052949
4473,894.654203302971
4474,894.6404201502754
4475,894.6266321863725
4476,894.612839227818
4477,894.5990456305761
4478,894.5852585856968
4479,894.5714764552646
4480,894.5577056558037
4481,894.5439365915971
4482,894.5301488609258
4483,894.5163313497051
4484,894.5024975440518
4485,894.4886438948838
4486,894.4747908988312
4487,894.4609621819787
4488,894.4471372849438
4489,894.4333408441394
4490,894.4195690829733
4491,894.4058067118902
4492,894.3920490498641
4493,894.3782635040575
4494,894.3644290662033
4495,894.3505529961112
4496,894.3366574787015
4497,894.3227346756065
4498,894.3087939895948
4499,894.2948381445098
4500,894.2808696993751
4501,894.2668842684029
4502,894.2528889449219
4503,894.2388478794203
4504,894.2247708539729
4505,894.2106741187994
4506,894.1965633053671
4507,894.1824447636749
4508,894.1683496336535
4509,894.1542596714576
4510,894.1401867491262
4511,894.1261320473867
4512,894.1120976058787
4513,894.0980793603628
4514,894.0840573990002
4515,894.070041746669
4516,894.0560275312806
4517,894.0420362659534
4518,894.0280650810697
4519,894.0140968016469
4520,894.0001314182944
4521,893.9861850048189
4522,893.9722529586383
4523,893.9583262725866
4524,893.9443576113152
4525,893.9303628237435
4526,893.9163227567724
4527,893.9022404591442
4528,893.8881404173661
4529,893.8740259630871
4530,893.8598802370346
4531,893.845726057627
4532,893.8315535363416
4533,893.8173730739779
4534,893.8032069389327
4535,893.7890550163646
4536,893.7749159931657
4537,893.7607945347587
4538,893.7467017407384
4539,893.7326541442613
4540,893.7186627111032
4541,893.7047079308621
4542,893.6907805648328
4543,893.6768562107223
4544,893.6629476315005
4545,893.6490735024795
4546,893.63521809785
4547,893.6213840580032
4548,893.6075654898716
4549,893.5937496942004
4550,893.5799545256168
4551,893.5661334906006
4552,893.5522762372541
4553,893.5383952661523
4554,893.5245135571054
4555,893.5105932773491
4556,893.4966392005467
4557,893.4826510647938
4558,893.4686163744758
4559,893.4545358092357
4560,893.4404218320389
4561,893.4262665542153
4562,893.4120794977143
4563,893.3978807043462
4564,893.3836601709398
4565,893.3694380697742
4566,893.3552291443374
4567,893.3410366377537
4568,893.3268389214858
4569,893.3126349116616
4570,893.2984321089323
4571,893.2842359844167
4572,893.2700290011662
4573,893.2557996067746
4574,893.2415538463727
4575,893.2272954421638
4576,893.2130204297747
4577,893.1987214122734
4578,893.1844062569235
4579,893.1700789922368
4580,893.1557490773208
4581,893.1414303975108
4582,893.1271221577086
4583,893.1128167247813
4584,893.0985354077319
4585,893.0842837006112
4586,893.0700582195186
4587,893.0558672850782
4588,893.0417063283746
4589,893.0275702703452
4590,893.0134819022098
4591,892.9994544798542
4592,892.9854640502494
4593,892.9714962300003
4594,892.9575599236113
4595,892.9436575263398
4596,892.9297797626526
4597,892.9158997593988
4598,892.9020364182205
4599,892.8881757610994
4600,892.8743456310688
4601,892.8605151777774
4602,892.8467121423248
4603,892.8329239036743
4604,892.8191393146266
4605,892.8053462610718
4606,892.7915617970438
4607,892.7778038515702
4608,892.7640512225067
4609,892.7503072317733
4610,892.7365666964733
4611,892.7228234238981
4612,892.7090745470138
4613,892.6953165138685
4614,892.6815422338505
4615,892.6677774842124
4616,892.6540226797131
4617,892.6402746853925
4618,892.6265259755794
4619,892.6128199852371
4620,892.5991416115128
4621,892.5854650969908
4622,892.5717594729347
4623,892.5579878632783
4624,892.5441530738958
4625,892.5302416930009
4626,892.5163013487859
4627,892.5023434245136
4628,892.4883805965987
4629,892.4744404741613
4630,892.4605659740392
4631,892.4467459110512
4632,892.4330099672925
4633,892.4193820262429
4634,892.4058250562307
4635,892.3923184700595
4636,892.3788593055195
4637,892.3654514561672
4638,892.352120440858
4639,892.338870413106
4640,892.3256777635889
4641,892.3124639378862
4642,892.2992205211987
4643,892.2859890487708
4644,892.2727622202942
4645,892.259498452495
4646,892.2461909423334
4647,892.2328304921301
4648,892.2194601358793
4649,892.2061199246968
4650,892.1927562203338
4651,892.1793709044586
4652,892.1659582549096
4653,892.1525185551703
4654,892.1390584398465
4655,892.1255435455735
4656,892.1119579616575
4657,892.0983248134905
4658,892.0846576933571
4659,892.0709762381854
4660,892.0573202103002
4661,892.0437129783255
4662,892.0301833687281
4663,892.0167486119054
4664,892.0034150468866
4665,891.9901536781421
4666,891.9769499827424
4667,891.963725320427
4668,891.9504217330967
4669,891.9370231920749
4670,891.9235582999054
4671,891.910063515379
4672,891.8965412670166
4673,891.8830069374685
4674,891.8694811740098
4675,891.8560076765561
4676,891.8425821806063
4677,891.8291290537982
4678,891.8156522552089
4679,891.8021191449925
4680,891.7885156029341
4681,891.7748480258854
4682,891.761160746008
4683,891.747437376437
4684,891.7336777400778
4685,891.719898559078
4686,891.7061088238974
4687,891.6923365543043
4688,891.678594312333
4689,891.6648698238035
4690,891.6511434359973
4691,891.6374241137638
4692,891.623759917095
4693,891.6101290008485
4694,891.5965007958808
4695,891.5828421550198
4696,891.5691543096892
4697,891.5554525235965
4698,891.5417455344054
4699,891.5280506242019
4700,891.5143533727477
4701,891.5006303034617
4702,891.4868947264385
4703,891.4731817416848
4704,891.459497585447
4705,891.4458726996925
4706,891.4322710690502
4707,891.4187087060517
4708,891.4051774513636
4709,891.3917235250981
4710,891.3783154700393
4711,891.3649666351918
4712,891.3516485152169
4713,891.3383496973844
4714,891.3250340318016
4715,891.3117097499786
4716,891.29835882967
4717,891.2849216285263
4718,891.2714096374723
4719,891.2578029084723
4720,891.244114299869
4721,891.2303734725456
4722,891.2166398210619
4723,891.2029207450022
4724,891.1892574430692
4725,891.1756595747078
4726,891.1621391534269
4727,891.1486584173863
4728,891.1352394543427
4729,891.1218207216466
4730,891.1083991301408
4731,891.0949704778136
4732,891.081508509488
4733,891.0680180902954
4734,891.0545281473197
4735,891.0410355709147
4736,891.0275458236364
4737,891.014086147855
4738,891.000648130678
4739,890.9872383272569
4740,890.9738698776905
4741,890.9605344190086
4742,890.9472276107999
4743,890.9339701613561
4744,890.920735899244
4745,890.907536242569
4746,890.8943302926905
4747,890.8811378882314
4748,890.8679673411884
4749,890.8548203580726
4750,890.8416732874657
4751,890.8285248626117
4752,890.8153727760355
4753,890.8022490664358
4754,890.789145783894
4755,890.7760496824664
4756,890.7629669910257
4757,890.7498960402291
4758,890.7368623232419
4759,890.7238386408462
4760,890.7108277702589
4761,890.6978224783272
4762,890.6848527436672
4763,890.6719152675674
4764,890.6590102355227
4765,890.6461366132086
4766,890.6332954250516
4767,890.6204913270885
4768,890.6077211816983
4769,890.5949975761749
4770,890.582297592339
4771,890.5696269356702
4772,890.5569920068871
4773,890.5444002511133
4774,890.531838889494
4775,890.5193336633089
4776,890.5068338623871
4777,890.4943061440404
4778,890.4817895498927
4779,890.4692763626497
4780,890.4567716625838
4781,890.4442551150256
4782,890.431728443056
4783,890.419248446934
4784,890.4068134437236
4785,890.3944445378933
4786,890.3820978248207
4787,890.369823059775
4788,890.3575889354636
4789,890.3454153221742
4790,890.3333177757644
4791,890.3213213742652
4792,890.3094094622434
4793,890.2975596812106
4794,890.2857426443719
4795,890.2739206626403
4796,890.2621248957877
4797,890.2503187520915
4798,890.2384728158593
4799,890.2265553475193
4800,890.2146359445981
4801,890.2027206687014
4802,890.1908393665678
4803,890.17899424037
4804,890.1671775804398
4805,890.1554108545496
4806,890.1436785605399
4807,890.1319445269025
4808,890.1201433103855
4809,890.1082731835677
4810,890.0963193367827
4811,890.0842994104949
4812,890.0722571042401
4813,890.060193555754
4814,890.0481664580901
4815,890.0362169189476
4816,890.0243448596032
4817,890.0126297737809
4818,890.0011367985419
4819,889.9898319719626
4820,889.9786590468293
4821,889.9676326354119
4822,889.9566474393987
4823,889.9456981323207
4824,889.9347936615612
4825,889.9238174778657
4826,889.9127315131011
4827,889.9015349713658
4828,889.8902764860314
4829,889.8789782710409
4830,889.8676717287913
4831,889.85636331445
4832,889.8450384558364
4833,889.833727782444
4834,889.8224555394391
4835,889.8113133659749
4836,889.8003117983714
4837,889.7894042553904
4838,889.7785693478633
4839,889.7677998950397
4840,889.7570356006682
4841,889.7463379740459
4842,889.7356316045543
4843,889.7248138221438
4844,889.7139466919541
4845,889.7030480495512
4846,889.6921126524114
4847,889.6812431866338
4848,889.6704217386846
4849,889.659666503014
4850,889.6490013236084
4851,889.6384062798035
4852,889.6278163159716
4853,889.6172668211274
4854,889.6067174058729
4855,889.5962087152257
4856,889.5857448358053
4857,889.5753285224894
4858,889.5649539218817
4859,889.5546352553195
4860,889.5443680659787
4861,889.5341969988373
4862,889.5240111890913
4863,889.5137350952826
4864,889.5033963818784
4865,889.4930081079688
4866,889.482594515307
4867,889.4721171774311
4868,889.4616326626262
4869,889.451178805729
4870,889.4408352095546
4871,889.4305601044555
4872,889.4203341329356
4873,889.4100655101117
4874,889.3998032207261
4875,889.3895679172213
4876,889.3793461669707
4877,889.3691801181546
4878,889.3590073950395
4879,889.3488214689855
4880,889.338617239181
4881,889.3284886630281
4882,889.3184117487904
4883,889.3083727933778
4884,889.298348254134
4885,889.2883712169154
4886,889.2785182459893
4887,889.2688144994002
4888,889.2591957634912
4889,889.2496240669947
4890,889.2401833978734
4891,889.2307712343095
4892,889.2214826865569
4893,889.2122592920754
4894,889.2030641108771
4895,889.1938805464358
4896,889.1846755300586
4897,889.1754505607248
4898,889.1661667014381
4899,889.1568400818883
4900,889.1474368917172
4901,889.1379262252265
4902,889.1283655794397
4903,889.1187552498865
4904,889.1091196055145
4905,889.0993803769591
4906,889.0895612363161
4907,889.0796790915977
4908,889.0697424050425
4909,889.0598360885074
4910,889.0499735981386
4911,889.0400778533628
4912,889.0301331864852
4913,889.0201584781772
4914,889.0101261889868
4915,889.000041970179
4916,888.9898385608303
4917,888.9794660969219
4918,888.9689910916511
4919,888.9584634159099
4920,888.9479379122321
4921,888.937350123285
4922,888.9267363506762
4923,888.9160854882557
4924,888.9054081466483
4925,888.8947638547028
4926,888.8841923156865
4927,888.8736614691456
4928,888.8631903677658
4929,888.8527500064511
4930,888.8424016141422
4931,888.832081838649
4932,888.8217961554604
4933,888.8115971287995
4934,888.801394770381
4935,888.7912368018494
4936,888.7811787531397
4937,888.7712172550629
4938,888.7613236064429
4939,888.7515291128473
4940,888.7418485114578
4941,888.7322832497525
4942,888.7228178767571
4943,888.7134818941494
4944,888.7042925660594
4945,888.6952188894885
4946,888.6862515340956
4947,888.6773218232684
4948,888.668444238324
4949,888.6595448562025
4950,888.6507156296108
4951,888.6419606191702
4952,888.6332210672549
4953,888.6244086764394
4954,888.6155635821015
4955,888.6067436675545
4956,888.5979073093174
4957,888.5890724904327
4958,888.5802000521638
4959,888.571279660731
4960,888.5623268800683
4961,888.5534206370047
4962,888.5444455391663
4963,888.5354801477641
4964,888.5265246400999
4965,888.5174387021117
4966,888.5082872503718
4967,888.4989642297254
4968,888.4894962509279
4969,888.4799514097344
4970,888.4703804240401
4971,888.4606642208638
4972,888.450873270978
4973,888.4410566597978
4974,888.4312413452323
4975,888.4214076870987
4976,888.4115622956448
4977,888.4017678398028
4978,888.3919578775606
4979,888.382202095925
4980,888.3724440396961
4981,888.3626938692202
4982,888.3530094169452
4983,888.3433490307731
4984,888.333614559194
4985,888.3238094617185
4986,888.3140248015753
4987,888.3041570732458
4988,888.2942915773243
4989,888.2844234966778
4990,888.2745371143468
4991,888.2646787021725
4992,888.2548217355534
4993,888.2449496044928
4994,888.2350672077732
4995,888.2251388558641
4996,888.215141963273
4997,888.2050995490058
4998,888.1949542454457
4999,888.1847684018333
5000,888.1745374332944
5001,888.1642475600165
5002,888.1538901858371
5003,888.1434855451101
5004,888.1331007405038
5005,888.1227017798174
5006,888.1122670992663
5007,888.1018533301817
5008,888.0914645268376
5009,888.081155284043
5010,888.0709169183737
5011,888.060699353391
5012,888.0504589146187
5013,888.0402337847145
5014,888.0298977467369
5015,888.0194893800038
5016,888.0089867600411
5017,887.9984053849035
5018,887.9877229155426
5019,887.9769652117621
5020,887.9661728216946
5021,887.9553404911361
5022,887.9445258965139
5023,887.9336936212954
5024,887.9228235762802
5025,887.911958203259
5026,887.9011575234553
5027,887.89038576327
5028,887.8796326693972
5029,887.8688853912512
5030,887.8581128041285
5031,887.8473257076304
5032,887.8365021208767
5033,887.8256377797342
5034,887.814668405931
5035,887.8036685231322
5036,887.7926495149354
5037,887.781654737168
5038,887.7706821768621
5039,887.7597578566191
5040,887.7489409188889
5041,887.7381802124014
5042,887.7274902549839
5043,887.716908870125
5044,887.7063928467672
5045,887.6959544172911
5046,887.6855744797616
5047,887.6751276515076
5048,887.6646186396655
5049,887.6540809148102
5050,887.6434590288259
5051,887.6327459206797
5052,887.6219088228459
5053,887.6109975008753
5054,887.600050455215
5055,887.5891173826061
5056,887.5781982204816
5057,887.5673442137401
5058,887.5565726668889
5059,887.5458426591767
5060,887.5351602908132
5061,887.5244402097192
5062,887.513694972647
5063,887.5029762499996
5064,887.4922293341324
5065,887.4814167552465
5066,887.4705153308479
5067,887.4596308743196
5068,887.4487016797065
5069,887.4377416375667
5070,887.4267167226119
5071,887.4156408646369
5072,887.4045716909876
5073,887.393463998257
5074,887.3823622829061
5075,887.3712234395985
5076,887.3600830733851
5077,887.3489514321365
5078,887.3378065877519
5079,887.3266408344062
5080,887.3154432855933
5081,887.304214958028
5082,887.2930000900199
5083,887.2817831112645
5084,887.2705429847522
5085,887.2593261918664
5086,887.2481141377149
5087,887.2369132616327
5088,887.2257194571465
5089,887.2145246764841
5090,887.2033484155324
5091,887.1921760274809
5092,887.181027695644
5093,887.1698981544849
5094,887.158797525609
5095,887.1477521533284
5096,887.1367653193029
5097,887.1258000544835
5098,887.1148588279441
5099,887.1040129115614
5100,887.0931933485147
5101,887.0824091641373
5102,887.0716174660179
5103,887.0607757510703
5104,887.0498458560227
5105,887.038842353767
5106,887.0277598579262
5107,887.0166064759856
5108,887.0053665987023
5109,886.9940505754142
5110,886.9827016912002
5111,886.9713256769393
5112,886.9599626410933
5113,886.9486274655102
5114,886.9372678119302
5115,886.9258930133768
5116,886.9144596366939
5117,886.9030435740473
5118,886.8916404059881
5119,886.8802418971629
5120,886.8688264378427
5121,886.8573396695027
5122,886.8459264132796
5123,886.8345809352767
5124,886.8232658020227
5125,886.8119285369405
5126,886.8005943808347
5127,886.7892175820418
5128,886.7778120390668
5129,886.7663329443772
5130,886.7547672516906
5131,886.7431124149142
5132,886.7314045299779
5133,886.7196587144975
5134,886.7079021860816
5135,886.6962034811787
5136,886.6845394531741
5137,886.6728925642808
5138,886.6612914715696
5139,886.6497808191664
5140,886.6382167879472
5141,886.6266282360469
5142,886.6150055498199
5143,886.603303679945
5144,886.5915425537241
5145,886.5797138524523
5146,886.5677820652631
5147,886.5558108058219
5148,886.5438171365888
5149,886.5317883161829
5150,886.519735530207
5151,886.5076753845389
5152,886.4956036099516
5153,886.4835221510933
5154,886.4714345414275
5155,886.4593398662446
5156,886.4471942770081
5157,886.4350344326944
5158,886.4228502382741
5159,886.4106389729475
5160,886.3983912178371
5161,886.386109663405
5162,886.3737693983621
5163,886.3613848156464
5164,886.34894880006
5165,886.3364739315934
5166,886.3239431852201
5167,886.3113779554191
5168,886.2987758548134
5169,886.286163283826
5170,886.2735402315352
5171,886.2609258676938
5172,886.2483187509331
5173,886.2357150000283
5174,886.2231124861428
5175,886.2105213612505
5176,886.1979407222849
5177,886.1853545100407
5178,886.1727834665872
5179,886.1602190025307
5180,886.1476637753144
5181,886.1351595076708
5182,886.1226799376874
5183,886.1102043214366
5184,886.0977714202221
5185,886.0853337346612
5186,886.0728985739744
5187,886.0604727591935
5188,886.0480501483978
5189,886.035642519978
5190,886.0232257756867
5191,886.0108036685161
5192,885.9983822059979
5193,885.9859719763892
5194,885.973582788585
5195,885.9611775919906
5196,885.9487803679073
5197,885.9363820250179
5198,885.9239772775798
5199,885.9115646058262
5200,885.8991400594903
5201,885.8867113395245
5202,885.8742819543359
5203,885.8618575699137
5204,885.8494373168974
5205,885.8370489493459
5206,885.8246998331431
5207,885.8123823838889
5208,885.8000899110176
5209,885.7877850813945
5210,885.7754611623599
5211,885.7630990704379
5212,885.750685518455
5213,885.7382055233777
5214,885.7256745999141
5215,885.7131023013983
5216,885.7005219478577
5217,885.6879286335394
5218,885.675333375838
5219,885.66274353684
5220,885.650151370691
5221,885.6375709834491
5222,885.6250111618533
5223,885.6124467929528
5224,885.5999007021537
5225,885.5873719286456
5226,885.5748770062463
5227,885.5624143613904
5228,885.5499684366351
5229,885.5375322512632
5230,885.5251008029464
5231,885.5126779263671
5232,885.500258801451
