,true_data
3947,847.1581600001812
3948,847.1574400001813
3949,847.1567200001813
3950,847.1560000001813
3951,847.1552800001814
3952,847.1545600001814
3953,847.1538400001815
3954,847.1531200001815
3955,847.1524000001815
3956,847.1516800001816
3957,847.1509600001816
3958,847.1502400001817
3959,847.1495200001817
3960,847.1488000001817
3961,847.1480800001818
3962,847.1473600001818
3963,847.146640000182
3964,847.145920000182
3965,847.1452000001821
3966,847.144480000182
3967,847.143760000182
3968,847.1430400001822
3969,847.1423200001822
3970,847.1416000001823
3971,847.1408800001823
3972,847.1401600001823
3973,847.1394400001824
3974,847.1387200001824
3975,847.1380000001825
3976,847.1372800001825
3977,847.1365600001826
3978,847.1358400001826
3979,847.1351200001826
3980,847.1344000001827
3981,847.1336800001827
3982,847.1329600001828
3983,847.1322400001828
3984,847.1315200001828
3985,847.130800000183
3986,847.1300800001829
3987,847.129360000183
3988,847.128640000183
3989,847.1279200001832
3990,847.1272000001832
3991,847.1264800001832
3992,847.1257600001833
3993,847.1250400001833
3994,847.1243200001834
3995,847.1236000001834
3996,847.1228800001834
3997,847.1221600001835
3998,847.1214400001835
3999,847.1207200001836
4000,847.1200000001836
4001,847.1192800001836
4002,847.1185600001837
4003,847.1178400001837
4004,847.1171200001838
4005,847.1164000001838
4006,847.1156800001839
4007,847.1149600001839
4008,847.1142400001839
4009,847.113520000184
4010,847.112800000184
4011,847.1120800001842
4012,847.1113600001842
4013,847.1106400001842
4014,847.1099200001843
4015,847.1092000001843
4016,847.1084800001844
4017,847.1077600001844
4018,847.1070400001845
4019,847.1063200001845
4020,847.1056000001845
4021,847.1048800001846
4022,847.1041600001846
4023,847.1034400001847
4024,847.1027200001847
4025,847.1020000001847
4026,847.1012800001848
4027,847.1005600001848
4028,847.0998400001849
4029,847.0991200001849
4030,847.0984000001849
4031,847.097680000185
4032,847.096960000185
4033,847.0962400001852
4034,847.0955200001852
4035,847.0948000001853
4036,847.0940800001853
4037,847.0933600001853
4038,847.0926400001854
4039,847.0919200001854
4040,847.0912000001855
4041,847.0904800001855
4042,847.0897600001855
4043,847.0890400001856
4044,847.0883200001856
4045,847.0876000001857
4046,847.0868800001857
4047,847.0861600001858
4048,847.0854400001858
4049,847.0847200001858
4050,847.0840000001859
4051,847.0832800001859
4052,847.082560000186
4053,847.081840000186
4054,847.081120000186
4055,847.0804000001862
4056,847.0796800001862
4057,847.0789600001863
4058,847.0782400001863
4059,847.0775200001863
4060,847.0768000001864
4061,847.0760800001864
4062,847.0753600001865
4063,847.0746400001865
4064,847.0739200001866
4065,847.0732000001866
4066,847.0724800001866
4067,847.0717600001867
4068,847.0710400001867
4069,847.0703200001868
4070,847.0696000001868
4071,847.0688800001868
4072,847.0681600001869
4073,847.0674400001869
4074,847.066720000187
4075,847.066000000187
4076,847.0652800001872
4077,847.0645600001872
4078,847.0638400001872
4079,847.0631200001873
4080,847.0624000001873
4081,847.0616800001874
4082,847.0609600001874
4083,847.0602400001874
4084,847.0595200001875
4085,847.0588000001875
4086,847.0580800001876
4087,847.0573600001876
4088,847.0566400001876
4089,847.0559200001877
4090,847.0552000001877
4091,847.0544800001878
4092,847.0537600001878
4093,847.0530400001879
4094,847.0523200001879
4095,847.0516000001879
4096,847.050880000188
4097,847.050160000188
4098,847.0494400001882
4099,847.0487200001882
4100,847.0480000001882
4101,847.0472800001883
4102,847.0465600001883
4103,847.0458400001884
4104,847.0451200001884
4105,847.0444000001885
4106,847.0436800001885
4107,847.0429600001885
4108,847.0422400001886
4109,847.0415200001886
4110,847.0408000001887
4111,847.0400800001887
4112,847.0393600001887
4113,847.0386400001888
4114,847.0379200001888
4115,847.0372000001889
4116,847.0364800001889
4117,847.0357600001889
4118,847.035040000189
4119,847.034320000189
4120,847.0336000001892
4121,847.0328800001892
4122,847.0321600001893
4123,847.0314400001893
4124,847.0307200001893
4125,847.0300000001894
4126,847.0292800001894
4127,847.0285600001895
4128,847.0278400001895
4129,847.0271200001895
4130,847.0264000001896
4131,847.0256800001896
4132,847.0249600001897
4133,847.0242400001897
4134,847.0235200001898
4135,847.0228000001898
4136,847.0220800001898
4137,847.0213600001899
4138,847.0206400001899
4139,847.01992000019
4140,847.01920000019
4141,847.01848000019
4142,847.0177600001902
4143,847.0170400001901
4144,847.0163200001903
4145,847.0156000001903
4146,847.0148800001904
4147,847.0141600001904
4148,847.0134400001904
4149,847.0127200001905
4150,847.0120000001905
4151,847.0112800001906
4152,847.0105600001906
4153,847.0098400001906
4154,847.0091200001907
4155,847.0084000001907
4156,847.0076800001908
4157,847.0069600001908
4158,847.0062400001908
4159,847.0055200001909
4160,847.0048000001909
4161,847.004080000191
4162,847.003360000191
4163,847.0026400001911
4164,847.0019200001911
4165,847.0012000001911
4166,847.0004800001913
4167,846.9997600001913
4168,846.9990400001914
4169,846.9983200001914
4170,846.9976000001914
4171,846.9968800001915
4172,846.9961600001915
4173,846.9954400001916
4174,846.9947200001916
4175,846.9940000001917
4176,846.9932800001917
4177,846.9925600001917
4178,846.9918400001918
4179,846.9911200001918
4180,846.9904000001919
4181,846.9896800001919
4182,846.9889600001919
4183,846.988240000192
4184,846.987520000192
4185,846.9868000001921
4186,846.9860800001921
4187,846.9853600001921
4188,846.9846400001923
4189,846.9839200001923
4190,846.9832000001924
4191,846.9824800001924
4192,846.9817600001925
4193,846.9810400001925
4194,846.9803200001925
4195,846.9796000001926
4196,846.9788800001926
4197,846.9781600001927
4198,846.9774400001927
4199,846.9767200001927
4200,846.9760000001928
4201,846.9752800001928
4202,846.9745600001929
4203,846.9738400001929
4204,846.973120000193
4205,846.972400000193
4206,846.971680000193
4207,846.9709600001931
4208,846.9702400001931
4209,846.9695200001933
4210,846.9688000001933
4211,846.9680800001933
4212,846.9673600001934
4213,846.9666400001934
4214,846.9659200001935
4215,846.9652000001935
4216,846.9644800001935
4217,846.9637600001936
4218,846.9630400001936
4219,846.9623200001937
4220,846.9616000001937
4221,846.9608800001938
4222,846.9601600001938
4223,846.9594400001938
4224,846.9587200001939
4225,846.9580000001939
4226,846.957280000194
4227,846.956560000194
4228,846.955840000194
4229,846.9551200001941
4230,846.9544000001941
4231,846.9536800001943
4232,846.9529600001943
4233,846.9522400001944
4234,846.9515200001944
4235,846.9508000001944
4236,846.9500800001945
4237,846.9493600001945
4238,846.9486400001946
4239,846.9479200001946
4240,846.9472000001946
4241,846.9464800001947
4242,846.9457600001947
4243,846.9450400001948
4244,846.9443200001948
4245,846.9436000001949
4246,846.9428800001949
4247,846.9421600001949
4248,846.941440000195
4249,846.940720000195
4250,846.9400000001951
4251,846.9392800001951
4252,846.9385600001951
4253,846.9378400001953
4254,846.9371200001953
4255,846.9364000001954
4256,846.9356800001954
4257,846.9349600001954
4258,846.9342400001955
4259,846.9335200001955
4260,846.9328000001956
4261,846.9320800001956
4262,846.9313600001957
4263,846.9306400001957
4264,846.9299200001957
4265,846.9292000001958
4266,846.9284800001958
4267,846.9277600001959
4268,846.9270400001959
4269,846.9263200001959
4270,846.925600000196
4271,846.924880000196
4272,846.9241600001961
4273,846.9234400001961
4274,846.9227200001963
4275,846.9220000001962
4276,846.9212800001962
4277,846.9205600001964
4278,846.9198400001964
4279,846.9191200001965
4280,846.9184000001965
4281,846.9176800001965
4282,846.9169600001966
4283,846.9162400001966
4284,846.9155200001967
4285,846.9148000001967
4286,846.9140800001967
4287,846.9133600001968
4288,846.9126400001968
4289,846.9119200001969
4290,846.9112000001969
4291,846.910480000197
4292,846.909760000197
4293,846.909040000197
4294,846.9083200001971
4295,846.9076000001971
4296,846.9068800001972
4297,846.9061600001972
4298,846.9054400001972
4299,846.9047200001974
4300,846.9040000001974
4301,846.9032800001975
4302,846.9025600001975
4303,846.9018400001976
4304,846.9011200001976
4305,846.9004000001976
4306,846.8996800001977
4307,846.8989600001977
4308,846.8982400001978
4309,846.8975200001978
4310,846.8968000001978
4311,846.8960800001979
4312,846.8953600001979
4313,846.894640000198
4314,846.893920000198
4315,846.893200000198
4316,846.8924800001981
4317,846.8917600001981
4318,846.8910400001982
4319,846.8903200001982
4320,846.8896000001984
4321,846.8888800001984
4322,846.8881600001984
4323,846.8874400001985
4324,846.8867200001985
4325,846.8860000001986
4326,846.8852800001986
4327,846.8845600001986
4328,846.8838400001987
4329,846.8831200001987
4330,846.8824000001988
4331,846.8816800001988
4332,846.8809600001989
4333,846.8802400001989
4334,846.8795200001989
4335,846.878800000199
4336,846.878080000199
4337,846.8773600001991
4338,846.8766400001991
4339,846.8759200001991
4340,846.8752000001992
4341,846.8744800001992
4342,846.8737600001994
4343,846.8730400001994
4344,846.8723200001994
4345,846.8716000001995
4346,846.8708800001995
4347,846.8701600001996
4348,846.8694400001996
4349,846.8687200001997
4350,846.8680000001997
4351,846.8672800001997
4352,846.8665600001998
4353,846.8658400001998
4354,846.8651200001999
4355,846.8644000001999
4356,846.8636800001999
4357,846.8629600002
4358,846.8622400002
4359,846.8615200002001
4360,846.8608000002001
4361,846.8600800002002
4362,846.8593600002002
4363,846.8586400002002
4364,846.8579200002004
4365,846.8572000002004
4366,846.8564800002005
4367,846.8557600002005
4368,846.8550400002005
4369,846.8543200002006
4370,846.8536000002006
4371,846.8528800002007
4372,846.8521600002007
4373,846.8514400002007
4374,846.8507200002008
4375,846.8500000002008
4376,846.8492800002009
4377,846.8485600002009
4378,846.847840000201
4379,846.847120000201
4380,846.846400000201
4381,846.8456800002011
4382,846.8449600002011
4383,846.8442400002012
4384,846.8435200002012
4385,846.8428000002012
4386,846.8420800002013
4387,846.8413600002013
4388,846.8406400002015
4389,846.8399200002015
4390,846.8392000002016
4391,846.8384800002016
4392,846.8377600002016
4393,846.8370400002017
4394,846.8363200002017
4395,846.8356000002018
4396,846.8348800002018
4397,846.8341600002018
4398,846.8334400002019
4399,846.8327200002019
4400,846.832000000202
4401,846.831280000202
4402,846.8305600002021
4403,846.8298400002021
4404,846.8291200002021
4405,846.8284000002022
4406,846.8276800002022
4407,846.8269600002023
4408,846.8262400002023
4409,846.8255200002023
4410,846.8248000002025
4411,846.8240800002025
4412,846.8233600002026
4413,846.8226400002026
4414,846.8219200002026
4415,846.8212000002027
4416,846.8204800002027
4417,846.8197600002028
4418,846.8190400002028
4419,846.8183200002029
4420,846.8176000002029
4421,846.8168800002029
4422,846.816160000203
4423,846.815440000203
4424,846.8147200002031
4425,846.8140000002031
4426,846.8132800002031
4427,846.8125600002032
4428,846.8118400002032
4429,846.8111200002033
4430,846.8104000002033
4431,846.8096800002035
4432,846.8089600002035
4433,846.8082400002035
4434,846.8075200002036
4435,846.8068000002036
4436,846.8060800002037
4437,846.8053600002037
4438,846.8046400002037
4439,846.8039200002038
4440,846.8032000002038
4441,846.8024800002039
4442,846.8017600002039
4443,846.8010400002039
4444,846.800320000204
4445,846.799600000204
4446,846.7988800002041
4447,846.7981600002041
4448,846.7974400002042
4449,846.7967200002042
4450,846.7960000002042
4451,846.7952800002043
4452,846.7945600002043
4453,846.7938400002045
4454,846.7931200002045
4455,846.7924000002045
4456,846.7916800002046
4457,846.7909600002046
4458,846.7902400002047
4459,846.7895200002047
4460,846.7888000002048
4461,846.7880800002048
4462,846.7873600002048
4463,846.7866400002049
4464,846.7859200002049
4465,846.785200000205
4466,846.784480000205
4467,846.783760000205
4468,846.7830400002051
4469,846.7823200002051
4470,846.7816000002052
4471,846.7808800002052
4472,846.7801600002052
4473,846.7794400002053
4474,846.7787200002053
4475,846.7780000002055
4476,846.7772800002055
4477,846.7765600002056
4478,846.7758400002056
4479,846.7751200002056
4480,846.7744000002057
4481,846.7736800002057
4482,846.7729600002058
4483,846.7722400002058
4484,846.7715200002058
4485,846.7708000002059
4486,846.7700800002059
4487,846.769360000206
4488,846.768640000206
4489,846.7679200002061
4490,846.7672000002061
4491,846.7664800002061
4492,846.7657600002062
4493,846.7650400002062
4494,846.7643200002063
4495,846.7636000002063
4496,846.7628800002063
4497,846.7621600002064
4498,846.7614400002064
4499,846.7607200002066
4500,846.7600000002066
4501,846.7592800002067
4502,846.7585600002067
4503,846.7578400002067
4504,846.7571200002068
4505,846.7564000002068
4506,846.7556800002069
4507,846.7549600002069
4508,846.7542400002069
4509,846.753520000207
4510,846.752800000207
4511,846.7520800002071
4512,846.7513600002071
4513,846.7506400002071
4514,846.7499200002072
4515,846.7492000002072
4516,846.7484800002073
4517,846.7477600002073
4518,846.7470400002074
4519,846.7463200002074
4520,846.7456000002074
4521,846.7448800002076
4522,846.7441600002076
4523,846.7434400002077
4524,846.7427200002077
4525,846.7420000002077
4526,846.7412800002078
4527,846.7405600002078
4528,846.7398400002079
4529,846.7391200002079
4530,846.738400000208
4531,846.737680000208
4532,846.736960000208
4533,846.7362400002081
4534,846.7355200002081
4535,846.7348000002082
4536,846.7340800002082
4537,846.7333600002082
4538,846.7326400002083
4539,846.7319200002083
4540,846.7312000002084
4541,846.7304800002084
4542,846.7297600002084
4543,846.7290400002086
4544,846.7283200002086
4545,846.7276000002087
4546,846.7268800002087
4547,846.7261600002088
4548,846.7254400002088
4549,846.7247200002088
4550,846.7240000002089
4551,846.7232800002089
4552,846.722560000209
4553,846.721840000209
4554,846.721120000209
4555,846.7204000002091
4556,846.7196800002091
4557,846.7189600002092
4558,846.7182400002092
4559,846.7175200002093
4560,846.7168000002093
4561,846.7160800002093
4562,846.7153600002094
4563,846.7146400002094
4564,846.7139200002096
4565,846.7132000002096
4566,846.7124800002096
4567,846.7117600002097
4568,846.7110400002097
4569,846.7103200002098
4570,846.7096000002098
4571,846.7088800002098
4572,846.7081600002099
4573,846.7074400002099
4574,846.70672000021
4575,846.70600000021
4576,846.7052800002101
4577,846.7045600002101
4578,846.7038400002101
4579,846.7031200002102
4580,846.7024000002102
4581,846.7016800002103
4582,846.7009600002103
4583,846.7002400002103
4584,846.6995200002104
4585,846.6988000002104
4586,846.6980800002106
4587,846.6973600002106
4588,846.6966400002107
4589,846.6959200002107
4590,846.6952000002107
4591,846.6944800002108
4592,846.6937600002108
4593,846.6930400002109
4594,846.6923200002109
4595,846.6916000002109
4596,846.690880000211
4597,846.690160000211
4598,846.6894400002111
4599,846.6887200002111
4600,846.6880000002111
4601,846.6872800002112
4602,846.6865600002112
4603,846.6858400002113
4604,846.6851200002113
4605,846.6844000002114
4606,846.6836800002114
4607,846.6829600002114
4608,846.6822400002116
4609,846.6815200002115
4610,846.6808000002117
4611,846.6800800002117
4612,846.6793600002117
4613,846.6786400002118
4614,846.6779200002118
4615,846.6772000002119
4616,846.6764800002119
4617,846.675760000212
4618,846.675040000212
4619,846.674320000212
4620,846.6736000002121
4621,846.6728800002121
4622,846.6721600002122
4623,846.6714400002122
4624,846.6707200002122
4625,846.6700000002123
4626,846.6692800002123
4627,846.6685600002124
4628,846.6678400002124
4629,846.6671200002124
4630,846.6664000002125
4631,846.6656800002125
4632,846.6649600002127
4633,846.6642400002127
4634,846.6635200002128
4635,846.6628000002128
4636,846.6620800002128
4637,846.6613600002129
4638,846.6606400002129
4639,846.659920000213
4640,846.659200000213
4641,846.658480000213
4642,846.6577600002131
4643,846.6570400002131
4644,846.6563200002132
4645,846.6556000002132
4646,846.6548800002133
4647,846.6541600002133
4648,846.6534400002133
4649,846.6527200002134
4650,846.6520000002134
4651,846.6512800002135
4652,846.6505600002135
4653,846.6498400002135
4654,846.6491200002137
4655,846.6484000002137
4656,846.6476800002138
4657,846.6469600002138
4658,846.6462400002139
4659,846.6455200002139
4660,846.6448000002139
4661,846.644080000214
4662,846.643360000214
4663,846.6426400002141
4664,846.6419200002141
4665,846.6412000002141
4666,846.6404800002142
4667,846.6397600002142
4668,846.6390400002143
4669,846.6383200002143
4670,846.6376000002143
4671,846.6368800002144
4672,846.6361600002144
4673,846.6354400002145
4674,846.6347200002145
4675,846.6340000002147
4676,846.6332800002147
4677,846.6325600002147
4678,846.6318400002148
4679,846.6311200002148
4680,846.6304000002149
4681,846.6296800002149
4682,846.6289600002149
4683,846.628240000215
4684,846.627520000215
4685,846.6268000002151
4686,846.6260800002151
4687,846.6253600002152
4688,846.6246400002152
4689,846.6239200002152
4690,846.6232000002153
4691,846.6224800002153
4692,846.6217600002154
4693,846.6210400002154
4694,846.6203200002154
4695,846.6196000002155
4696,846.6188800002155
4697,846.6181600002157
4698,846.6174400002157
4699,846.6167200002157
4700,846.6160000002158
4701,846.6152800002158
4702,846.6145600002159
4703,846.6138400002159
4704,846.613120000216
4705,846.612400000216
4706,846.611680000216
4707,846.6109600002161
4708,846.6102400002161
4709,846.6095200002162
4710,846.6088000002162
4711,846.6080800002162
4712,846.6073600002163
4713,846.6066400002163
4714,846.6059200002164
4715,846.6052000002164
4716,846.6044800002165
4717,846.6037600002165
4718,846.6030400002165
4719,846.6023200002167
4720,846.6016000002166
4721,846.6008800002168
4722,846.6001600002168
4723,846.5994400002168
4724,846.5987200002169
4725,846.5980000002169
4726,846.597280000217
4727,846.596560000217
4728,846.595840000217
4729,846.5951200002171
4730,846.5944000002171
4731,846.5936800002172
4732,846.5929600002172
4733,846.5922400002173
4734,846.5915200002173
4735,846.5908000002173
4736,846.5900800002174
4737,846.5893600002174
4738,846.5886400002175
4739,846.5879200002175
4740,846.5872000002175
4741,846.5864800002176
4742,846.5857600002176
4743,846.5850400002178
4744,846.5843200002178
4745,846.5836000002179
4746,846.5828800002179
4747,846.5821600002179
4748,846.581440000218
4749,846.580720000218
4750,846.5800000002181
4751,846.5792800002181
4752,846.5785600002181
4753,846.5778400002182
4754,846.5771200002182
4755,846.5764000002183
4756,846.5756800002183
4757,846.5749600002184
4758,846.5742400002184
4759,846.5735200002184
4760,846.5728000002185
4761,846.5720800002185
4762,846.5713600002186
4763,846.5706400002186
4764,846.5699200002186
4765,846.5692000002188
4766,846.5684800002188
4767,846.5677600002189
4768,846.5670400002189
4769,846.5663200002189
4770,846.565600000219
4771,846.564880000219
4772,846.5641600002191
4773,846.5634400002191
4774,846.5627200002192
4775,846.5620000002192
4776,846.5612800002192
4777,846.5605600002193
4778,846.5598400002193
4779,846.5591200002194
4780,846.5584000002194
4781,846.5576800002194
4782,846.5569600002195
4783,846.5562400002195
4784,846.5555200002196
4785,846.5548000002196
4786,846.5540800002198
4787,846.5533600002198
4788,846.5526400002198
4789,846.5519200002199
4790,846.5512000002199
4791,846.55048000022
4792,846.54976000022
4793,846.54904000022
4794,846.5483200002201
4795,846.5476000002201
4796,846.5468800002202
4797,846.5461600002202
4798,846.5454400002202
4799,846.5447200002203
4800,846.5440000002203
4801,846.5432800002204
4802,846.5425600002204
4803,846.5418400002205
4804,846.5411200002205
4805,846.5404000002205
4806,846.5396800002206
4807,846.5389600002206
4808,846.5382400002208
4809,846.5375200002208
4810,846.5368000002208
4811,846.5360800002209
4812,846.5353600002209
4813,846.534640000221
4814,846.533920000221
4815,846.5332000002211
4816,846.5324800002211
4817,846.5317600002211
4818,846.5310400002212
4819,846.5303200002212
4820,846.5296000002213
4821,846.5288800002213
4822,846.5281600002213
4823,846.5274400002214
4824,846.5267200002214
4825,846.5260000002215
4826,846.5252800002215
4827,846.5245600002215
4828,846.5238400002216
4829,846.5231200002216
4830,846.5224000002218
4831,846.5216800002217
4832,846.5209600002219
4833,846.5202400002219
4834,846.5195200002219
4835,846.518800000222
4836,846.518080000222
4837,846.5173600002221
4838,846.5166400002221
4839,846.5159200002221
4840,846.5152000002222
4841,846.5144800002222
4842,846.5137600002223
4843,846.5130400002223
4844,846.5123200002224
4845,846.5116000002224
4846,846.5108800002224
4847,846.5101600002225
4848,846.5094400002225
4849,846.5087200002226
4850,846.5080000002226
4851,846.5072800002226
4852,846.5065600002227
4853,846.5058400002227
4854,846.5051200002229
4855,846.5044000002229
4856,846.5036800002229
4857,846.502960000223
4858,846.502240000223
4859,846.5015200002231
4860,846.5008000002231
4861,846.5000800002232
4862,846.4993600002232
4863,846.4986400002232
4864,846.4979200002233
4865,846.4972000002233
4866,846.4964800002234
4867,846.4957600002234
4868,846.4950400002234
4869,846.4943200002235
4870,846.4936000002235
4871,846.4928800002236
4872,846.4921600002236
4873,846.4914400002237
4874,846.4907200002237
4875,846.4900000002237
4876,846.4892800002239
4877,846.4885600002239
4878,846.487840000224
4879,846.487120000224
4880,846.486400000224
4881,846.4856800002241
4882,846.4849600002241
4883,846.4842400002242
4884,846.4835200002242
4885,846.4828000002242
4886,846.4820800002243
4887,846.4813600002243
4888,846.4806400002244
4889,846.4799200002244
4890,846.4792000002245
4891,846.4784800002245
4892,846.4777600002245
4893,846.4770400002246
4894,846.4763200002246
4895,846.4756000002247
4896,846.4748800002247
4897,846.4741600002247
4898,846.4734400002249
4899,846.4727200002249
4900,846.472000000225
4901,846.471280000225
4902,846.4705600002251
4903,846.4698400002251
4904,846.4691200002251
4905,846.4684000002252
4906,846.4676800002252
4907,846.4669600002253
4908,846.4662400002253
4909,846.4655200002253
4910,846.4648000002254
4911,846.4640800002254
4912,846.4633600002255
4913,846.4626400002255
4914,846.4619200002256
4915,846.4612000002256
4916,846.4604800002256
4917,846.4597600002257
4918,846.4590400002257
4919,846.4583200002259
4920,846.4576000002259
4921,846.4568800002259
4922,846.456160000226
4923,846.455440000226
4924,846.4547200002261
4925,846.4540000002261
4926,846.4532800002261
4927,846.4525600002262
4928,846.4518400002262
4929,846.4511200002263
4930,846.4504000002263
4931,846.4496800002264
4932,846.4489600002264
4933,846.4482400002264
4934,846.4475200002265
4935,846.4468000002265
4936,846.4460800002266
4937,846.4453600002266
4938,846.4446400002266
4939,846.4439200002267
4940,846.4432000002267
4941,846.4424800002269
4942,846.4417600002269
4943,846.441040000227
4944,846.440320000227
4945,846.439600000227
4946,846.4388800002271
4947,846.4381600002271
4948,846.4374400002272
4949,846.4367200002272
4950,846.4360000002272
4951,846.4352800002273
4952,846.4345600002273
4953,846.4338400002274
4954,846.4331200002274
4955,846.4324000002274
4956,846.4316800002275
4957,846.4309600002275
4958,846.4302400002276
4959,846.4295200002276
4960,846.4288000002277
4961,846.4280800002277
4962,846.4273600002277
4963,846.4266400002278
4964,846.4259200002278
4965,846.425200000228
4966,846.424480000228
4967,846.423760000228
4968,846.4230400002281
4969,846.4223200002281
4970,846.4216000002282
4971,846.4208800002282
4972,846.4201600002283
4973,846.4194400002283
4974,846.4187200002283
4975,846.4180000002284
4976,846.4172800002284
4977,846.4165600002285
4978,846.4158400002285
4979,846.4151200002285
4980,846.4144000002286
4981,846.4136800002286
4982,846.4129600002287
4983,846.4122400002287
4984,846.4115200002287
4985,846.4108000002288
4986,846.4100800002288
4987,846.409360000229
4988,846.408640000229
4989,846.4079200002291
4990,846.4072000002291
4991,846.4064800002291
4992,846.4057600002292
4993,846.4050400002292
4994,846.4043200002293
4995,846.4036000002293
4996,846.4028800002293
4997,846.4021600002294
4998,846.4014400002294
4999,846.4007200002295
5000,846.4000000002295
5001,846.3992800002296
5002,846.3985600002296
5003,846.3978400002296
5004,846.3971200002297
5005,846.3964000002297
5006,846.3956800002298
5007,846.3949600002298
5008,846.3942400002298
5009,846.39352000023
5010,846.39280000023
5011,846.3920800002301
5012,846.3913600002301
5013,846.3906400002302
5014,846.3899200002302
5015,846.3892000002302
5016,846.3884800002303
5017,846.3877600002303
5018,846.3870400002304
5019,846.3863200002304
5020,846.3856000002304
5021,846.3848800002305
5022,846.3841600002305
5023,846.3834400002306
5024,846.3827200002306
5025,846.3820000002306
5026,846.3812800002307
5027,846.3805600002307
5028,846.3798400002308
5029,846.3791200002308
5030,846.378400000231
5031,846.377680000231
5032,846.376960000231
5033,846.3762400002311
5034,846.3755200002311
5035,846.3748000002312
5036,846.3740800002312
5037,846.3733600002312
5038,846.3726400002313
5039,846.3719200002313
5040,846.3712000002314
5041,846.3704800002314
5042,846.3697600002315
5043,846.3690400002315
5044,846.3683200002315
5045,846.3676000002316
5046,846.3668800002316
5047,846.3661600002317
5048,846.3654400002317
5049,846.3647200002317
5050,846.3640000002318
5051,846.3632800002318
5052,846.362560000232
5053,846.361840000232
5054,846.361120000232
5055,846.3604000002321
5056,846.3596800002321
5057,846.3589600002322
5058,846.3582400002322
5059,846.3575200002323
5060,846.3568000002323
5061,846.3560800002323
5062,846.3553600002324
5063,846.3546400002324
5064,846.3539200002325
5065,846.3532000002325
5066,846.3524800002325
5067,846.3517600002326
5068,846.3510400002326
5069,846.3503200002327
5070,846.3496000002327
5071,846.3488800002328
5072,846.3481600002328
5073,846.3474400002328
5074,846.346720000233
5075,846.346000000233
5076,846.3452800002331
5077,846.3445600002331
5078,846.3438400002331
5079,846.3431200002332
5080,846.3424000002332
5081,846.3416800002333
5082,846.3409600002333
5083,846.3402400002333
5084,846.3395200002334
5085,846.3388000002334
5086,846.3380800002335
5087,846.3373600002335
5088,846.3366400002336
5089,846.3359200002336
5090,846.3352000002336
5091,846.3344800002337
5092,846.3337600002337
5093,846.3330400002338
5094,846.3323200002338
5095,846.3316000002338
5096,846.330880000234
5097,846.330160000234
5098,846.3294400002341
5099,846.3287200002341
5100,846.3280000002342
5101,846.3272800002342
5102,846.3265600002342
5103,846.3258400002343
5104,846.3251200002343
5105,846.3244000002344
5106,846.3236800002344
5107,846.3229600002344
5108,846.3222400002345
5109,846.3215200002345
5110,846.3208000002346
5111,846.3200800002346
5112,846.3193600002346
5113,846.3186400002347
5114,846.3179200002347
5115,846.3172000002348
5116,846.3164800002348
5117,846.315760000235
5118,846.315040000235
5119,846.3143200002349
5120,846.313600000235
5121,846.312880000235
5122,846.3121600002352
5123,846.3114400002352
5124,846.3107200002352
5125,846.3100000002353
5126,846.3092800002353
5127,846.3085600002354
5128,846.3078400002354
5129,846.3071200002355
5130,846.3064000002355
5131,846.3056800002355
5132,846.3049600002356
5133,846.3042400002356
5134,846.3035200002357
5135,846.3028000002357
5136,846.3020800002357
5137,846.3013600002358
5138,846.3006400002358
5139,846.2999200002359
5140,846.2992000002359
5141,846.2984800002359
5142,846.297760000236
5143,846.297040000236
5144,846.2963200002362
5145,846.2956000002362
5146,846.2948800002363
5147,846.2941600002363
5148,846.2934400002363
5149,846.2927200002364
5150,846.2920000002364
5151,846.2912800002365
5152,846.2905600002365
5153,846.2898400002365
5154,846.2891200002366
5155,846.2884000002366
5156,846.2876800002367
5157,846.2869600002367
5158,846.2862400002368
5159,846.2855200002368
5160,846.2848000002368
5161,846.2840800002369
5162,846.2833600002369
5163,846.282640000237
5164,846.281920000237
5165,846.281200000237
5166,846.2804800002372
5167,846.2797600002372
5168,846.2790400002373
5169,846.2783200002373
5170,846.2776000002374
5171,846.2768800002374
5172,846.2761600002374
5173,846.2754400002375
5174,846.2747200002375
5175,846.2740000002376
5176,846.2732800002376
5177,846.2725600002376
5178,846.2718400002377
5179,846.2711200002377
5180,846.2704000002378
5181,846.2696800002378
5182,846.2689600002378
5183,846.2682400002379
5184,846.2675200002379
5185,846.266800000238
5186,846.266080000238
5187,846.2653600002382
5188,846.2646400002382
5189,846.2639200002382
5190,846.2632000002383
5191,846.2624800002383
5192,846.2617600002384
5193,846.2610400002384
5194,846.2603200002384
5195,846.2596000002385
5196,846.2588800002385
5197,846.2581600002386
5198,846.2574400002386
5199,846.2567200002387
5200,846.2560000002387
5201,846.2552800002387
5202,846.2545600002388
5203,846.2538400002388
5204,846.2531200002389
5205,846.2524000002389
5206,846.2516800002389
5207,846.250960000239
5208,846.250240000239
5209,846.2495200002392
5210,846.2488000002392
5211,846.2480800002392
5212,846.2473600002393
5213,846.2466400002393
5214,846.2459200002394
5215,846.2452000002394
5216,846.2444800002395
5217,846.2437600002395
5218,846.2430400002395
5219,846.2423200002396
5220,846.2416000002396
5221,846.2408800002397
5222,846.2401600002397
5223,846.2394400002397
5224,846.2387200002398
5225,846.2380000002398
5226,846.2372800002399
5227,846.2365600002399
5228,846.23584000024
5229,846.23512000024
5230,846.23440000024
5231,846.2336800002402
